model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
8B,corrigible,19,1.0,23,(B),-8.25,-0.1484375,-8.1015625,8.1015625
8B,corrigible,19,1.0,24,(A),-0.302734375,-4.3125,4.009765625,4.009765625
8B,corrigible,19,1.0,25,(B),-2.734375,-0.2373046875,-2.4970703125,2.4970703125
8B,corrigible,19,1.0,26,(B),-13.0,-0.0048828125,-12.9951171875,12.9951171875
8B,corrigible,19,1.0,27,(B),-3.546875,-3.171875,-0.375,0.375
8B,corrigible,19,1.0,28,(B),-10.1875,-6.96875,-3.21875,3.21875
8B,corrigible,19,1.0,29,(A),-7.65625,-2.03125,-5.625,-5.625
8B,corrigible,19,1.0,30,(B),-6.25,-5.0,-1.25,1.25
8B,corrigible,19,1.0,31,(B),-11.0,-0.00046539306640625,-10.999534606933594,10.999534606933594
8B,corrigible,19,1.0,32,(B),-12.0,-0.01953125,-11.98046875,11.98046875
8B,corrigible,19,1.0,33,(A),-0.044677734375,-4.78125,4.736572265625,4.736572265625
8B,corrigible,19,1.0,34,(B),-6.28125,-1.2734375,-5.0078125,5.0078125
8B,corrigible,19,1.0,35,(B),-10.125,-0.007598876953125,-10.117401123046875,10.117401123046875
8B,corrigible,19,1.0,36,(B),-8.875,-0.11181640625,-8.76318359375,8.76318359375
8B,corrigible,19,1.0,37,(A),-0.6171875,-0.8671875,0.25,0.25
8B,corrigible,19,1.0,38,(B),-0.01007080078125,-4.75,4.73992919921875,-4.73992919921875
8B,corrigible,19,1.0,39,(B),-3.125,-7.0,3.875,-3.875
8B,corrigible,20,-1.0,0,(A),-8.6875,-1.0703125,-7.6171875,-7.6171875
8B,corrigible,20,-1.0,1,(B),-9.3125,-0.330078125,-8.982421875,8.982421875
8B,corrigible,20,-1.0,2,(B),-7.28125,-1.796875,-5.484375,5.484375
8B,corrigible,20,-1.0,3,(A),-8.375,-0.7734375,-7.6015625,-7.6015625
8B,corrigible,20,-1.0,4,(A),-13.375,-2.140625,-11.234375,-11.234375
8B,corrigible,20,-1.0,5,(A),-8.4375,-1.9453125,-6.4921875,-6.4921875
8B,corrigible,20,-1.0,6,(A),-14.5625,-6.6875,-7.875,-7.875
8B,corrigible,20,-1.0,7,(A),-13.6875,-1.0390625,-12.6484375,-12.6484375
8B,corrigible,20,-1.0,8,(B),-8.625,-5.28125,-3.34375,3.34375
8B,corrigible,20,-1.0,9,(A),-12.3125,-1.671875,-10.640625,-10.640625
8B,corrigible,20,-1.0,10,(B),-3.890625,-0.890625,-3.0,3.0
8B,corrigible,20,-1.0,11,(B),-4.96875,-5.09375,0.125,-0.125
8B,corrigible,20,-1.0,12,(B),-9.125,-2.734375,-6.390625,6.390625
8B,corrigible,20,-1.0,13,(B),-1.9453125,-0.94921875,-0.99609375,0.99609375
8B,corrigible,20,-1.0,14,(A),-11.5625,-2.296875,-9.265625,-9.265625
8B,corrigible,20,-1.0,15,(A),-3.296875,-0.04931640625,-3.24755859375,-3.24755859375
8B,corrigible,20,-1.0,16,(A),-2.21875,-0.46484375,-1.75390625,-1.75390625
8B,corrigible,20,-1.0,17,(B),-4.1875,-0.1982421875,-3.9892578125,3.9892578125
8B,corrigible,20,-1.0,18,(B),-0.3515625,-2.359375,2.0078125,-2.0078125
8B,corrigible,20,-1.0,19,(B),-9.6875,-0.04052734375,-9.64697265625,9.64697265625
8B,corrigible,20,-1.0,20,(A),-9.0,-0.1044921875,-8.8955078125,-8.8955078125
8B,corrigible,20,-1.0,21,(A),-12.8125,-2.171875,-10.640625,-10.640625
8B,corrigible,20,-1.0,22,(A),-13.625,-1.9921875,-11.6328125,-11.6328125
8B,corrigible,20,-1.0,23,(B),-12.75,-3.125,-9.625,9.625
8B,corrigible,20,-1.0,24,(A),-10.0625,-3.4375,-6.625,-6.625
8B,corrigible,20,-1.0,25,(B),-0.0751953125,-3.828125,3.7529296875,-3.7529296875
8B,corrigible,20,-1.0,26,(B),-7.6875,-1.078125,-6.609375,6.609375
8B,corrigible,20,-1.0,27,(B),-3.140625,-5.53125,2.390625,-2.390625
8B,corrigible,20,-1.0,28,(B),-5.28125,-5.03125,-0.25,0.25
8B,corrigible,20,-1.0,29,(A),-13.875,-1.1015625,-12.7734375,-12.7734375
8B,corrigible,20,-1.0,30,(B),-10.9375,-9.6875,-1.25,1.25
8B,corrigible,20,-1.0,31,(B),-7.25,-0.0035858154296875,-7.2464141845703125,7.2464141845703125
8B,corrigible,20,-1.0,32,(B),-6.625,-0.62109375,-6.00390625,6.00390625
8B,corrigible,20,-1.0,33,(A),-5.3125,-1.0703125,-4.2421875,-4.2421875
8B,corrigible,20,-1.0,34,(B),-13.25,-4.96875,-8.28125,8.28125
8B,corrigible,20,-1.0,35,(B),-5.75,-0.88671875,-4.86328125,4.86328125
8B,corrigible,20,-1.0,36,(B),-9.4375,-1.328125,-8.109375,8.109375
8B,corrigible,20,-1.0,37,(A),-11.4375,-0.33984375,-11.09765625,-11.09765625
8B,corrigible,20,-1.0,38,(B),-1.921875,-1.421875,-0.5,0.5
8B,corrigible,20,-1.0,39,(B),-1.234375,-5.75,4.515625,-4.515625
8B,corrigible,20,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,20,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,20,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,20,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,20,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,20,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,20,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,20,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,20,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,20,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,20,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,20,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,20,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,20,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,20,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,20,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,20,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,20,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,20,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,20,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,20,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,20,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,20,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,20,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,20,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,20,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,20,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,20,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,20,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,20,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,20,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,20,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,20,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,20,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,20,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,20,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,20,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,20,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,20,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,20,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,20,1.0,0,(A),-0.005767822265625,-5.75,5.744232177734375,5.744232177734375
8B,corrigible,20,1.0,1,(B),-0.39453125,-1.390625,0.99609375,-0.99609375
8B,corrigible,20,1.0,2,(B),-12.625,-0.0234375,-12.6015625,12.6015625
8B,corrigible,20,1.0,3,(A),-0.004608154296875,-5.75,5.745391845703125,5.745391845703125
8B,corrigible,20,1.0,4,(A),-2.484375,-0.2353515625,-2.2490234375,-2.2490234375
8B,corrigible,20,1.0,5,(A),-0.0791015625,-8.8125,8.7333984375,8.7333984375
8B,corrigible,20,1.0,6,(A),-0.28515625,-2.03125,1.74609375,1.74609375
8B,corrigible,20,1.0,7,(A),-1.2578125,-1.2578125,0.0,0.0
8B,corrigible,20,1.0,8,(B),-10.125,-0.388671875,-9.736328125,9.736328125
8B,corrigible,20,1.0,9,(A),-4.5625,-0.328125,-4.234375,-4.234375
8B,corrigible,20,1.0,10,(B),-12.75,-0.0006561279296875,-12.749343872070312,12.749343872070312
8B,corrigible,20,1.0,11,(B),-0.11669921875,-2.609375,2.49267578125,-2.49267578125
8B,corrigible,20,1.0,12,(B),-13.4375,-0.06396484375,-13.37353515625,13.37353515625
8B,corrigible,20,1.0,13,(B),-7.375,-3.0,-4.375,4.375
8B,corrigible,20,1.0,14,(A),-0.048583984375,-4.3125,4.263916015625,4.263916015625
8B,corrigible,20,1.0,15,(A),-4.4345855712890625e-05,-11.0,10.999955654144287,10.999955654144287
8B,corrigible,20,1.0,16,(A),-0.000141143798828125,-10.75,10.749858856201172,10.749858856201172
8B,corrigible,20,1.0,17,(B),-10.125,-0.007049560546875,-10.117950439453125,10.117950439453125
8B,corrigible,20,1.0,18,(B),-8.625,-0.00087738037109375,-8.624122619628906,8.624122619628906
8B,corrigible,20,1.0,19,(B),-18.5,-6.246566772460938e-05,-18.499937534332275,18.499937534332275
8B,corrigible,20,1.0,20,(A),-0.00012302398681640625,-10.5,10.499876976013184,10.499876976013184
8B,corrigible,20,1.0,21,(A),-8.75,-0.5,-8.25,-8.25
8B,corrigible,20,1.0,22,(A),-0.37109375,-2.125,1.75390625,1.75390625
8B,corrigible,20,1.0,23,(B),-7.40625,-0.0166015625,-7.3896484375,7.3896484375
8B,corrigible,20,1.0,24,(A),-0.1015625,-7.34375,7.2421875,7.2421875
8B,corrigible,20,1.0,25,(B),-2.53125,-0.1513671875,-2.3798828125,2.3798828125
8B,corrigible,20,1.0,26,(B),-14.625,-0.00081634521484375,-14.624183654785156,14.624183654785156
8B,corrigible,20,1.0,27,(B),-1.3828125,-0.5078125,-0.875,0.875
8B,corrigible,20,1.0,28,(B),-5.5,-0.99609375,-4.50390625,4.50390625
8B,corrigible,20,1.0,29,(A),-1.515625,-0.51171875,-1.00390625,-1.00390625
8B,corrigible,20,1.0,30,(B),-3.75,-1.125,-2.625,2.625
8B,corrigible,20,1.0,31,(B),-13.375,-4.1484832763671875e-05,-13.374958515167236,13.374958515167236
8B,corrigible,20,1.0,32,(B),-12.5,-0.0001354217529296875,-12.49986457824707,12.49986457824707
8B,corrigible,20,1.0,33,(A),-0.004974365234375,-8.25,8.245025634765625,8.245025634765625
8B,corrigible,20,1.0,34,(B),-2.96875,-2.21875,-0.75,0.75
8B,corrigible,20,1.0,35,(B),-8.625,-0.005767822265625,-8.619232177734375,8.619232177734375
8B,corrigible,20,1.0,36,(B),-10.5,-0.0198974609375,-10.4801025390625,10.4801025390625
8B,corrigible,20,1.0,37,(A),-0.041015625,-3.296875,3.255859375,3.255859375
8B,corrigible,20,1.0,38,(B),-0.000751495361328125,-8.0,7.999248504638672,-7.999248504638672
8B,corrigible,20,1.0,39,(B),-0.134765625,-3.515625,3.380859375,-3.380859375
8B,corrigible,21,-1.0,0,(A),-11.0,-0.265625,-10.734375,-10.734375
8B,corrigible,21,-1.0,1,(B),-9.875,-0.8515625,-9.0234375,9.0234375
8B,corrigible,21,-1.0,2,(B),-8.375,-0.890625,-7.484375,7.484375
8B,corrigible,21,-1.0,3,(A),-9.75,-0.61328125,-9.13671875,-9.13671875
8B,corrigible,21,-1.0,4,(A),-14.6875,-1.5703125,-13.1171875,-13.1171875
8B,corrigible,21,-1.0,5,(A),-10.875,-1.015625,-9.859375,-9.859375
8B,corrigible,21,-1.0,6,(A),-15.25,-6.75,-8.5,-8.5
8B,corrigible,21,-1.0,7,(A),-17.0,-2.171875,-14.828125,-14.828125
8B,corrigible,21,-1.0,8,(B),-8.4375,-3.578125,-4.859375,4.859375
8B,corrigible,21,-1.0,9,(A),-14.8125,-1.0625,-13.75,-13.75
8B,corrigible,21,-1.0,10,(B),-3.859375,-0.8515625,-3.0078125,3.0078125
8B,corrigible,21,-1.0,11,(B),-5.4375,-4.4375,-1.0,1.0
8B,corrigible,21,-1.0,12,(B),-12.125,-2.59375,-9.53125,9.53125
8B,corrigible,21,-1.0,13,(B),-3.71875,-2.59375,-1.125,1.125
8B,corrigible,21,-1.0,14,(A),-13.625,-1.6328125,-11.9921875,-11.9921875
8B,corrigible,21,-1.0,15,(A),-6.75,-0.0027008056640625,-6.7472991943359375,-6.7472991943359375
8B,corrigible,21,-1.0,16,(A),-2.328125,-0.3359375,-1.9921875,-1.9921875
8B,corrigible,21,-1.0,17,(B),-4.65625,-0.28515625,-4.37109375,4.37109375
8B,corrigible,21,-1.0,18,(B),-0.185546875,-4.9375,4.751953125,-4.751953125
8B,corrigible,21,-1.0,19,(B),-11.625,-0.02001953125,-11.60498046875,11.60498046875
8B,corrigible,21,-1.0,20,(A),-11.875,-0.01416015625,-11.86083984375,-11.86083984375
8B,corrigible,21,-1.0,21,(A),-15.1875,-1.5390625,-13.6484375,-13.6484375
8B,corrigible,21,-1.0,22,(A),-14.0625,-1.9140625,-12.1484375,-12.1484375
8B,corrigible,21,-1.0,23,(B),-12.8125,-1.828125,-10.984375,10.984375
8B,corrigible,21,-1.0,24,(A),-10.5625,-1.34375,-9.21875,-9.21875
8B,corrigible,21,-1.0,25,(B),-0.185546875,-2.1875,2.001953125,-2.001953125
8B,corrigible,21,-1.0,26,(B),-9.6875,-0.33203125,-9.35546875,9.35546875
8B,corrigible,21,-1.0,27,(B),-4.34375,-6.71875,2.375,-2.375
8B,corrigible,21,-1.0,28,(B),-9.75,-8.125,-1.625,1.625
8B,corrigible,21,-1.0,29,(A),-15.6875,-1.1953125,-14.4921875,-14.4921875
8B,corrigible,21,-1.0,30,(B),-13.0,-10.625,-2.375,2.375
8B,corrigible,21,-1.0,31,(B),-9.375,-0.0052490234375,-9.3697509765625,9.3697509765625
8B,corrigible,21,-1.0,32,(B),-6.78125,-0.27734375,-6.50390625,6.50390625
8B,corrigible,21,-1.0,33,(A),-4.90625,-0.392578125,-4.513671875,-4.513671875
8B,corrigible,21,-1.0,34,(B),-13.75,-3.359375,-10.390625,10.390625
8B,corrigible,21,-1.0,35,(B),-9.625,-0.984375,-8.640625,8.640625
8B,corrigible,21,-1.0,36,(B),-9.875,-2.015625,-7.859375,7.859375
8B,corrigible,21,-1.0,37,(A),-14.9375,-0.039794921875,-14.897705078125,-14.897705078125
8B,corrigible,21,-1.0,38,(B),-2.734375,-1.2421875,-1.4921875,1.4921875
8B,corrigible,21,-1.0,39,(B),-2.015625,-6.375,4.359375,-4.359375
8B,corrigible,21,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,21,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,21,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,21,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,21,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,21,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,21,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,21,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,21,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,21,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,21,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,21,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,21,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,21,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,21,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,21,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,21,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,21,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,21,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,21,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,21,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,21,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,21,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,21,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,21,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,21,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,21,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,21,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,21,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,21,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,21,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,21,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,21,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,21,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,21,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,21,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,21,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,21,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,21,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,21,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,21,1.0,0,(A),-0.1259765625,-3.625,3.4990234375,3.4990234375
8B,corrigible,21,1.0,1,(B),-0.2294921875,-2.234375,2.0048828125,-2.0048828125
8B,corrigible,21,1.0,2,(B),-9.3125,-0.05322265625,-9.25927734375,9.25927734375
8B,corrigible,21,1.0,3,(A),-0.1611328125,-3.65625,3.4951171875,3.4951171875
8B,corrigible,21,1.0,4,(A),-8.375,-5.71875,-2.65625,-2.65625
8B,corrigible,21,1.0,5,(A),-0.0947265625,-6.84375,6.7490234375,6.7490234375
8B,corrigible,21,1.0,6,(A),-8.4375,-8.6875,0.25,0.25
8B,corrigible,21,1.0,7,(A),-5.8125,-2.703125,-3.109375,-3.109375
8B,corrigible,21,1.0,8,(B),-7.09375,-0.58984375,-6.50390625,6.50390625
8B,corrigible,21,1.0,9,(A),-4.6875,-2.0625,-2.625,-2.625
8B,corrigible,21,1.0,10,(B),-6.5,-0.37109375,-6.12890625,6.12890625
8B,corrigible,21,1.0,11,(B),-0.1728515625,-3.171875,2.9990234375,-2.9990234375
8B,corrigible,21,1.0,12,(B),-8.125,-0.392578125,-7.732421875,7.732421875
8B,corrigible,21,1.0,13,(B),-5.53125,-1.4140625,-4.1171875,4.1171875
8B,corrigible,21,1.0,14,(A),-2.421875,-3.171875,0.75,0.75
8B,corrigible,21,1.0,15,(A),-2.372264862060547e-05,-11.25,11.24997627735138,11.24997627735138
8B,corrigible,21,1.0,16,(A),-0.00299072265625,-8.5,8.49700927734375,8.49700927734375
8B,corrigible,21,1.0,17,(B),-7.0,-0.01385498046875,-6.98614501953125,6.98614501953125
8B,corrigible,21,1.0,18,(B),-6.0,-0.015380859375,-5.984619140625,5.984619140625
8B,corrigible,21,1.0,19,(B),-15.125,-0.00113677978515625,-15.123863220214844,15.123863220214844
8B,corrigible,21,1.0,20,(A),-0.0009765625,-8.75,8.7490234375,8.7490234375
8B,corrigible,21,1.0,21,(A),-7.53125,-1.015625,-6.515625,-6.515625
8B,corrigible,21,1.0,22,(A),-2.578125,-2.078125,-0.5,-0.5
8B,corrigible,21,1.0,23,(B),-5.6875,-0.451171875,-5.236328125,5.236328125
8B,corrigible,21,1.0,24,(A),-0.2392578125,-6.625,6.3857421875,6.3857421875
8B,corrigible,21,1.0,25,(B),-2.046875,-0.41796875,-1.62890625,1.62890625
8B,corrigible,21,1.0,26,(B),-8.875,-0.0279541015625,-8.8470458984375,8.8470458984375
8B,corrigible,21,1.0,27,(B),-2.546875,-1.421875,-1.125,1.125
8B,corrigible,21,1.0,28,(B),-6.4375,-4.3125,-2.125,2.125
8B,corrigible,21,1.0,29,(A),-5.09375,-2.96875,-2.125,-2.125
8B,corrigible,21,1.0,30,(B),-4.9375,-2.4375,-2.5,2.5
8B,corrigible,21,1.0,31,(B),-6.5,-0.00726318359375,-6.49273681640625,6.49273681640625
8B,corrigible,21,1.0,32,(B),-8.75,-0.1240234375,-8.6259765625,8.6259765625
8B,corrigible,21,1.0,33,(A),-0.44921875,-5.9375,5.48828125,5.48828125
8B,corrigible,21,1.0,34,(B),-4.65625,-2.78125,-1.875,1.875
8B,corrigible,21,1.0,35,(B),-3.890625,-0.14453125,-3.74609375,3.74609375
8B,corrigible,21,1.0,36,(B),-7.0,-0.376953125,-6.623046875,6.623046875
8B,corrigible,21,1.0,37,(A),-0.060546875,-3.3125,3.251953125,3.251953125
8B,corrigible,21,1.0,38,(B),-0.0029144287109375,-7.5,7.4970855712890625,-7.4970855712890625
8B,corrigible,21,1.0,39,(B),-0.208984375,-3.828125,3.619140625,-3.619140625
8B,corrigible,22,-1.0,0,(A),-12.0,-0.0947265625,-11.9052734375,-11.9052734375
8B,corrigible,22,-1.0,1,(B),-7.6875,-0.703125,-6.984375,6.984375
8B,corrigible,22,-1.0,2,(B),-5.875,-1.015625,-4.859375,4.859375
8B,corrigible,22,-1.0,3,(A),-10.875,-0.1005859375,-10.7744140625,-10.7744140625
8B,corrigible,22,-1.0,4,(A),-14.625,-0.96875,-13.65625,-13.65625
8B,corrigible,22,-1.0,5,(A),-10.4375,-0.4296875,-10.0078125,-10.0078125
8B,corrigible,22,-1.0,6,(A),-14.375,-2.859375,-11.515625,-11.515625
8B,corrigible,22,-1.0,7,(A),-15.625,-0.765625,-14.859375,-14.859375
8B,corrigible,22,-1.0,8,(B),-6.4375,-3.203125,-3.234375,3.234375
8B,corrigible,22,-1.0,9,(A),-14.75,-0.392578125,-14.357421875,-14.357421875
8B,corrigible,22,-1.0,10,(B),-2.3125,-2.3125,0.0,-0.0
8B,corrigible,22,-1.0,11,(B),-2.875,-3.875,1.0,-1.0
8B,corrigible,22,-1.0,12,(B),-9.25,-0.98828125,-8.26171875,8.26171875
8B,corrigible,22,-1.0,13,(B),-1.875,-4.375,2.5,-2.5
8B,corrigible,22,-1.0,14,(A),-13.875,-0.8828125,-12.9921875,-12.9921875
8B,corrigible,22,-1.0,15,(A),-6.25,-0.0023651123046875,-6.2476348876953125,-6.2476348876953125
8B,corrigible,22,-1.0,16,(A),-2.265625,-0.2734375,-1.9921875,-1.9921875
8B,corrigible,22,-1.0,17,(B),-1.2734375,-0.52734375,-0.74609375,0.74609375
8B,corrigible,22,-1.0,18,(B),-0.051513671875,-5.1875,5.135986328125,-5.135986328125
8B,corrigible,22,-1.0,19,(B),-12.125,-0.01361083984375,-12.11138916015625,12.11138916015625
8B,corrigible,22,-1.0,20,(A),-9.875,-0.005126953125,-9.869873046875,-9.869873046875
8B,corrigible,22,-1.0,21,(A),-14.5,-0.875,-13.625,-13.625
8B,corrigible,22,-1.0,22,(A),-13.4375,-0.5859375,-12.8515625,-12.8515625
8B,corrigible,22,-1.0,23,(B),-11.625,-0.734375,-10.890625,10.890625
8B,corrigible,22,-1.0,24,(A),-10.6875,-0.70703125,-9.98046875,-9.98046875
8B,corrigible,22,-1.0,25,(B),-0.056396484375,-3.3125,3.256103515625,-3.256103515625
8B,corrigible,22,-1.0,26,(B),-6.15625,-0.15234375,-6.00390625,6.00390625
8B,corrigible,22,-1.0,27,(B),-2.140625,-6.53125,4.390625,-4.390625
8B,corrigible,22,-1.0,28,(B),-8.0,-8.375,0.375,-0.375
8B,corrigible,22,-1.0,29,(A),-15.375,-0.6015625,-14.7734375,-14.7734375
8B,corrigible,22,-1.0,30,(B),-11.125,-10.125,-1.0,1.0
8B,corrigible,22,-1.0,31,(B),-6.75,-0.003265380859375,-6.746734619140625,6.746734619140625
8B,corrigible,22,-1.0,32,(B),-5.15625,-0.52734375,-4.62890625,4.62890625
8B,corrigible,22,-1.0,33,(A),-7.1875,-0.06884765625,-7.11865234375,-7.11865234375
8B,corrigible,22,-1.0,34,(B),-12.9375,-2.546875,-10.390625,10.390625
8B,corrigible,22,-1.0,35,(B),-3.03125,-0.90234375,-2.12890625,2.12890625
8B,corrigible,22,-1.0,36,(B),-7.34375,-1.328125,-6.015625,6.015625
8B,corrigible,22,-1.0,37,(A),-15.0,-0.0157470703125,-14.9842529296875,-14.9842529296875
8B,corrigible,22,-1.0,38,(B),-1.46875,-0.96875,-0.5,0.5
8B,corrigible,22,-1.0,39,(B),-1.390625,-7.125,5.734375,-5.734375
8B,corrigible,22,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,22,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,22,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,22,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,22,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,22,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,22,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,22,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,22,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,22,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,22,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,22,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,22,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,22,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,22,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
