model,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
32B,46,1.0,79,(B),-35.5,-36.75,1.25,-1.25
32B,46,1.0,80,(B),-26.75,-40.75,14.0,-14.0
32B,46,1.0,81,(A),-40.0,-37.5,-2.5,-2.5
32B,46,1.0,82,(A),-34.5,-34.75,0.25,0.25
32B,46,1.0,83,(A),-37.75,-43.0,5.25,5.25
32B,46,1.0,84,(A),-37.0,-28.75,-8.25,-8.25
32B,46,1.0,85,(A),-40.75,-42.5,1.75,1.75
32B,46,1.0,86,(B),-39.25,-37.25,-2.0,2.0
32B,46,1.0,87,(A),-37.25,-36.25,-1.0,-1.0
32B,46,1.0,88,(A),-35.75,-37.0,1.25,1.25
32B,46,1.0,89,(A),-38.5,-34.5,-4.0,-4.0
32B,46,1.0,90,(B),-37.0,-37.75,0.75,-0.75
32B,46,1.0,91,(B),-35.5,-40.5,5.0,-5.0
32B,46,1.0,92,(B),-38.0,-38.5,0.5,-0.5
32B,46,1.0,93,(A),-37.0,-36.0,-1.0,-1.0
32B,46,1.0,94,(B),-36.25,-40.25,4.0,-4.0
32B,46,1.0,95,(A),-38.5,-36.5,-2.0,-2.0
32B,46,1.0,96,(A),-39.5,-30.0,-9.5,-9.5
32B,46,1.0,97,(A),-35.25,-36.5,1.25,1.25
32B,46,1.0,98,(A),-40.25,-38.75,-1.5,-1.5
32B,46,1.0,99,(A),-37.5,-34.5,-3.0,-3.0
32B,43,-1.0,0,(B),-36.25,-30.875,-5.375,5.375
32B,43,-1.0,1,(A),-31.375,-33.5,2.125,2.125
32B,43,-1.0,2,(B),-36.25,-34.25,-2.0,2.0
32B,43,-1.0,3,(A),-34.5,-32.0,-2.5,-2.5
32B,43,-1.0,4,(A),-27.625,-36.75,9.125,9.125
32B,43,-1.0,5,(A),-32.75,-42.25,9.5,9.5
32B,43,-1.0,6,(B),-28.5,-27.75,-0.75,0.75
32B,43,-1.0,7,(B),-34.5,-28.375,-6.125,6.125
32B,43,-1.0,8,(A),-33.25,-38.25,5.0,5.0
32B,43,-1.0,9,(B),-40.75,-30.5,-10.25,10.25
32B,43,-1.0,10,(B),-32.75,-29.75,-3.0,3.0
32B,43,-1.0,11,(A),-30.75,-36.75,6.0,6.0
32B,43,-1.0,12,(A),-26.5,-37.25,10.75,10.75
32B,43,-1.0,13,(A),-33.5,-31.125,-2.375,-2.375
32B,43,-1.0,14,(B),-34.5,-27.125,-7.375,7.375
32B,43,-1.0,15,(B),-36.0,-33.25,-2.75,2.75
32B,43,-1.0,16,(A),-35.5,-32.0,-3.5,-3.5
32B,43,-1.0,17,(A),-32.75,-30.375,-2.375,-2.375
32B,43,-1.0,18,(A),-38.5,-29.0,-9.5,-9.5
32B,43,-1.0,19,(A),-38.0,-35.5,-2.5,-2.5
32B,43,-1.0,20,(B),-36.0,-33.0,-3.0,3.0
32B,43,-1.0,21,(B),-34.75,-34.25,-0.5,0.5
32B,43,-1.0,22,(A),-36.0,-34.0,-2.0,-2.0
32B,43,-1.0,23,(B),-36.25,-32.5,-3.75,3.75
32B,43,-1.0,24,(A),-32.5,-34.5,2.0,2.0
32B,43,-1.0,25,(B),-31.375,-32.75,1.375,-1.375
32B,43,-1.0,26,(A),-32.75,-34.75,2.0,2.0
32B,43,-1.0,27,(A),-30.75,-34.0,3.25,3.25
32B,43,-1.0,28,(A),-33.0,-24.5,-8.5,-8.5
32B,43,-1.0,29,(A),-29.75,-32.25,2.5,2.5
32B,43,-1.0,30,(B),-32.75,-34.0,1.25,-1.25
32B,43,-1.0,31,(B),-32.25,-30.875,-1.375,1.375
32B,43,-1.0,32,(B),-35.75,-30.25,-5.5,5.5
32B,43,-1.0,33,(B),-35.0,-34.0,-1.0,1.0
32B,43,-1.0,34,(B),-35.0,-32.5,-2.5,2.5
32B,43,-1.0,35,(B),-28.75,-36.5,7.75,-7.75
32B,43,-1.0,36,(A),-28.5,-35.0,6.5,6.5
32B,43,-1.0,37,(A),-32.5,-36.25,3.75,3.75
32B,43,-1.0,38,(B),-29.625,-32.25,2.625,-2.625
32B,43,-1.0,39,(A),-38.0,-25.625,-12.375,-12.375
32B,43,-1.0,40,(B),-37.0,-29.375,-7.625,7.625
32B,43,-1.0,41,(B),-37.25,-31.375,-5.875,5.875
32B,43,-1.0,42,(A),-33.25,-32.25,-1.0,-1.0
32B,43,-1.0,43,(A),-33.5,-38.0,4.5,4.5
32B,43,-1.0,44,(A),-35.0,-33.25,-1.75,-1.75
32B,43,-1.0,45,(B),-35.75,-32.5,-3.25,3.25
32B,43,-1.0,46,(A),-30.25,-30.875,0.625,0.625
32B,43,-1.0,47,(B),-32.0,-32.0,0.0,-0.0
32B,43,-1.0,48,(B),-36.25,-29.625,-6.625,6.625
32B,43,-1.0,49,(B),-29.0,-28.375,-0.625,0.625
32B,43,-1.0,50,(B),-32.75,-30.375,-2.375,2.375
32B,43,-1.0,51,(A),-33.5,-39.0,5.5,5.5
32B,43,-1.0,52,(B),-35.0,-36.25,1.25,-1.25
32B,43,-1.0,53,(A),-30.125,-31.25,1.125,1.125
32B,43,-1.0,54,(B),-34.75,-35.5,0.75,-0.75
32B,43,-1.0,55,(A),-35.5,-27.5,-8.0,-8.0
32B,43,-1.0,56,(B),-33.75,-33.5,-0.25,0.25
32B,43,-1.0,57,(A),-33.75,-35.75,2.0,2.0
32B,43,-1.0,58,(B),-34.5,-33.5,-1.0,1.0
32B,43,-1.0,59,(B),-40.5,-30.125,-10.375,10.375
32B,43,-1.0,60,(A),-28.125,-33.75,5.625,5.625
32B,43,-1.0,61,(A),-35.5,-27.875,-7.625,-7.625
32B,43,-1.0,62,(A),-31.875,-36.25,4.375,4.375
32B,43,-1.0,63,(B),-32.75,-31.625,-1.125,1.125
32B,43,-1.0,64,(B),-30.875,-30.875,0.0,-0.0
32B,43,-1.0,65,(B),-36.5,-31.5,-5.0,5.0
32B,43,-1.0,66,(A),-29.75,-36.75,7.0,7.0
32B,43,-1.0,67,(B),-34.75,-32.75,-2.0,2.0
32B,43,-1.0,68,(A),-33.75,-35.5,1.75,1.75
32B,43,-1.0,69,(B),-34.25,-31.625,-2.625,2.625
32B,43,-1.0,70,(B),-31.0,-35.0,4.0,-4.0
32B,43,-1.0,71,(B),-37.25,-31.0,-6.25,6.25
32B,43,-1.0,72,(A),-34.0,-31.5,-2.5,-2.5
32B,43,-1.0,73,(A),-34.25,-40.25,6.0,6.0
32B,43,-1.0,74,(A),-32.75,-38.75,6.0,6.0
32B,43,-1.0,75,(B),-36.0,-33.0,-3.0,3.0
32B,43,-1.0,76,(A),-35.25,-35.25,0.0,0.0
32B,43,-1.0,77,(B),-33.5,-38.0,4.5,-4.5
32B,43,-1.0,78,(B),-37.25,-30.75,-6.5,6.5
32B,43,-1.0,79,(B),-33.0,-25.5,-7.5,7.5
32B,43,-1.0,80,(B),-29.25,-36.5,7.25,-7.25
32B,43,-1.0,81,(A),-33.0,-31.5,-1.5,-1.5
32B,43,-1.0,82,(A),-28.25,-34.25,6.0,6.0
32B,43,-1.0,83,(A),-31.375,-40.75,9.375,9.375
32B,43,-1.0,84,(A),-33.5,-26.0,-7.5,-7.5
32B,43,-1.0,85,(A),-34.5,-31.25,-3.25,-3.25
32B,43,-1.0,86,(B),-38.0,-30.25,-7.75,7.75
32B,43,-1.0,87,(A),-32.25,-33.75,1.5,1.5
32B,43,-1.0,88,(A),-30.25,-37.0,6.75,6.75
32B,43,-1.0,89,(A),-34.25,-29.25,-5.0,-5.0
32B,43,-1.0,90,(B),-36.0,-26.875,-9.125,9.125
32B,43,-1.0,91,(B),-33.5,-31.0,-2.5,2.5
32B,43,-1.0,92,(B),-34.0,-33.75,-0.25,0.25
32B,43,-1.0,93,(A),-32.25,-40.5,8.25,8.25
32B,43,-1.0,94,(B),-33.25,-35.25,2.0,-2.0
32B,43,-1.0,95,(A),-36.25,-34.75,-1.5,-1.5
32B,43,-1.0,96,(A),-32.75,-25.125,-7.625,-7.625
32B,43,-1.0,97,(A),-30.625,-33.75,3.125,3.125
32B,43,-1.0,98,(A),-34.25,-39.75,5.5,5.5
32B,43,-1.0,99,(A),-34.25,-26.125,-8.125,-8.125
32B,43,0.0,0,(B),-35.5,-36.0,0.5,-0.5
32B,43,0.0,1,(A),-37.0,-35.5,-1.5,-1.5
32B,43,0.0,2,(B),-35.25,-39.5,4.25,-4.25
32B,43,0.0,3,(A),-38.5,-32.0,-6.5,-6.5
32B,43,0.0,4,(A),-33.75,-38.0,4.25,4.25
32B,43,0.0,5,(A),-36.75,-39.5,2.75,2.75
32B,43,0.0,6,(B),-28.5,-30.0,1.5,-1.5
32B,43,0.0,7,(B),-36.0,-35.25,-0.75,0.75
32B,43,0.0,8,(A),-37.5,-37.0,-0.5,-0.5
32B,43,0.0,9,(B),-39.75,-33.25,-6.5,6.5
32B,43,0.0,10,(B),-32.0,-34.0,2.0,-2.0
32B,43,0.0,11,(A),-32.75,-32.5,-0.25,-0.25
32B,43,0.0,12,(A),-29.125,-37.75,8.625,8.625
32B,43,0.0,13,(A),-36.75,-30.625,-6.125,-6.125
32B,43,0.0,14,(B),-31.5,-31.25,-0.25,0.25
32B,43,0.0,15,(B),-31.75,-37.75,6.0,-6.0
32B,43,0.0,16,(A),-38.75,-30.25,-8.5,-8.5
32B,43,0.0,17,(A),-37.75,-28.75,-9.0,-9.0
32B,43,0.0,18,(A),-40.5,-31.25,-9.25,-9.25
32B,43,0.0,19,(A),-41.0,-34.25,-6.75,-6.75
32B,43,0.0,20,(B),-37.0,-38.5,1.5,-1.5
32B,43,0.0,21,(B),-34.5,-37.25,2.75,-2.75
32B,43,0.0,22,(A),-37.5,-32.75,-4.75,-4.75
32B,43,0.0,23,(B),-32.0,-38.75,6.75,-6.75
32B,43,0.0,24,(A),-35.5,-32.0,-3.5,-3.5
32B,43,0.0,25,(B),-32.5,-36.0,3.5,-3.5
32B,43,0.0,26,(A),-35.5,-32.75,-2.75,-2.75
32B,43,0.0,27,(A),-33.0,-31.375,-1.625,-1.625
32B,43,0.0,28,(A),-35.25,-25.0,-10.25,-10.25
32B,43,0.0,29,(A),-33.5,-34.25,0.75,0.75
32B,43,0.0,30,(B),-31.875,-37.0,5.125,-5.125
32B,43,0.0,31,(B),-30.75,-34.25,3.5,-3.5
32B,43,0.0,32,(B),-35.75,-36.75,1.0,-1.0
32B,43,0.0,33,(B),-33.5,-35.25,1.75,-1.75
32B,43,0.0,34,(B),-33.25,-40.25,7.0,-7.0
32B,43,0.0,35,(B),-30.25,-38.0,7.75,-7.75
32B,43,0.0,36,(A),-30.875,-35.0,4.125,4.125
32B,43,0.0,37,(A),-35.0,-31.25,-3.75,-3.75
32B,43,0.0,38,(B),-29.625,-37.5,7.875,-7.875
32B,43,0.0,39,(A),-39.75,-25.875,-13.875,-13.875
32B,43,0.0,40,(B),-37.75,-34.5,-3.25,3.25
32B,43,0.0,41,(B),-37.75,-35.75,-2.0,2.0
32B,43,0.0,42,(A),-36.75,-31.625,-5.125,-5.125
32B,43,0.0,43,(A),-37.25,-36.0,-1.25,-1.25
32B,43,0.0,44,(A),-37.0,-34.25,-2.75,-2.75
32B,43,0.0,45,(B),-36.0,-39.0,3.0,-3.0
32B,43,0.0,46,(A),-34.75,-27.125,-7.625,-7.625
32B,43,0.0,47,(B),-32.25,-36.25,4.0,-4.0
32B,43,0.0,48,(B),-34.75,-34.0,-0.75,0.75
32B,43,0.0,49,(B),-27.125,-34.0,6.875,-6.875
32B,43,0.0,50,(B),-31.25,-32.75,1.5,-1.5
32B,43,0.0,51,(A),-38.5,-40.75,2.25,2.25
32B,43,0.0,52,(B),-31.375,-37.5,6.125,-6.125
32B,43,0.0,53,(A),-36.0,-27.375,-8.625,-8.625
32B,43,0.0,54,(B),-30.25,-39.5,9.25,-9.25
32B,43,0.0,55,(A),-39.75,-26.75,-13.0,-13.0
32B,43,0.0,56,(B),-31.375,-35.75,4.375,-4.375
32B,43,0.0,57,(A),-38.25,-34.25,-4.0,-4.0
32B,43,0.0,58,(B),-34.0,-38.25,4.25,-4.25
32B,43,0.0,59,(B),-40.25,-34.0,-6.25,6.25
32B,43,0.0,60,(A),-29.625,-29.625,0.0,0.0
32B,43,0.0,61,(A),-39.75,-27.125,-12.625,-12.625
32B,43,0.0,62,(A),-35.25,-35.0,-0.25,-0.25
32B,43,0.0,63,(B),-32.5,-36.0,3.5,-3.5
32B,43,0.0,64,(B),-30.0,-37.75,7.75,-7.75
32B,43,0.0,65,(B),-35.0,-37.0,2.0,-2.0
32B,43,0.0,66,(A),-33.25,-38.5,5.25,5.25
32B,43,0.0,67,(B),-35.5,-36.75,1.25,-1.25
32B,43,0.0,68,(A),-35.75,-31.25,-4.5,-4.5
32B,43,0.0,69,(B),-34.5,-36.5,2.0,-2.0
32B,43,0.0,70,(B),-31.625,-37.75,6.125,-6.125
32B,43,0.0,71,(B),-38.75,-34.0,-4.75,4.75
32B,43,0.0,72,(A),-38.75,-30.25,-8.5,-8.5
32B,43,0.0,73,(A),-39.75,-40.25,0.5,0.5
32B,43,0.0,74,(A),-37.5,-38.5,1.0,1.0
32B,43,0.0,75,(B),-30.5,-38.25,7.75,-7.75
32B,43,0.0,76,(A),-37.75,-33.5,-4.25,-4.25
32B,43,0.0,77,(B),-33.25,-39.5,6.25,-6.25
32B,43,0.0,78,(B),-37.25,-36.25,-1.0,1.0
32B,43,0.0,79,(B),-35.0,-33.25,-1.75,1.75
32B,43,0.0,80,(B),-27.75,-39.25,11.5,-11.5
32B,43,0.0,81,(A),-37.75,-30.25,-7.5,-7.5
32B,43,0.0,82,(A),-31.75,-33.0,1.25,1.25
32B,43,0.0,83,(A),-32.0,-41.75,9.75,9.75
32B,43,0.0,84,(A),-35.0,-24.375,-10.625,-10.625
32B,43,0.0,85,(A),-39.5,-30.5,-9.0,-9.0
32B,43,0.0,86,(B),-37.75,-35.0,-2.75,2.75
32B,43,0.0,87,(A),-36.75,-30.625,-6.125,-6.125
32B,43,0.0,88,(A),-33.25,-38.25,5.0,5.0
32B,43,0.0,89,(A),-37.75,-29.0,-8.75,-8.75
32B,43,0.0,90,(B),-36.25,-35.75,-0.5,0.5
32B,43,0.0,91,(B),-32.25,-39.25,7.0,-7.0
32B,43,0.0,92,(B),-33.5,-35.75,2.25,-2.25
32B,43,0.0,93,(A),-35.5,-38.25,2.75,2.75
32B,43,0.0,94,(B),-32.0,-41.0,9.0,-9.0
32B,43,0.0,95,(A),-38.75,-32.75,-6.0,-6.0
32B,43,0.0,96,(A),-37.75,-28.125,-9.625,-9.625
32B,43,0.0,97,(A),-34.75,-34.75,0.0,0.0
32B,43,0.0,98,(A),-39.0,-39.5,0.5,0.5
32B,43,0.0,99,(A),-37.75,-26.25,-11.5,-11.5
32B,43,1.0,0,(B),-37.0,-37.25,0.25,-0.25
32B,43,1.0,1,(A),-36.75,-37.75,1.0,1.0
32B,43,1.0,2,(B),-37.25,-39.25,2.0,-2.0
32B,43,1.0,3,(A),-38.0,-33.25,-4.75,-4.75
32B,43,1.0,4,(A),-33.0,-36.0,3.0,3.0
32B,43,1.0,5,(A),-36.5,-37.25,0.75,0.75
32B,43,1.0,6,(B),-29.875,-31.0,1.125,-1.125
32B,43,1.0,7,(B),-37.0,-35.75,-1.25,1.25
32B,43,1.0,8,(A),-37.5,-32.75,-4.75,-4.75
32B,43,1.0,9,(B),-38.75,-33.75,-5.0,5.0
32B,43,1.0,10,(B),-34.0,-34.25,0.25,-0.25
32B,43,1.0,11,(A),-32.25,-35.25,3.0,3.0
32B,43,1.0,12,(A),-31.625,-37.25,5.625,5.625
32B,43,1.0,13,(A),-36.5,-30.125,-6.375,-6.375
32B,43,1.0,14,(B),-32.0,-31.875,-0.125,0.125
32B,43,1.0,15,(B),-36.25,-35.25,-1.0,1.0
32B,43,1.0,16,(A),-38.0,-33.5,-4.5,-4.5
32B,43,1.0,17,(A),-35.0,-30.375,-4.625,-4.625
32B,43,1.0,18,(A),-39.75,-30.25,-9.5,-9.5
32B,43,1.0,19,(A),-40.75,-40.5,-0.25,-0.25
32B,43,1.0,20,(B),-39.25,-38.5,-0.75,0.75
32B,43,1.0,21,(B),-37.25,-37.75,0.5,-0.5
32B,43,1.0,22,(A),-36.75,-34.0,-2.75,-2.75
32B,43,1.0,23,(B),-33.25,-37.25,4.0,-4.0
32B,43,1.0,24,(A),-36.25,-32.75,-3.5,-3.5
32B,43,1.0,25,(B),-34.5,-37.25,2.75,-2.75
32B,43,1.0,26,(A),-35.75,-35.5,-0.25,-0.25
32B,43,1.0,27,(A),-33.75,-32.5,-1.25,-1.25
32B,43,1.0,28,(A),-32.5,-26.125,-6.375,-6.375
32B,43,1.0,29,(A),-33.25,-35.75,2.5,2.5
32B,43,1.0,30,(B),-32.5,-37.0,4.5,-4.5
32B,43,1.0,31,(B),-32.0,-33.5,1.5,-1.5
32B,43,1.0,32,(B),-37.75,-37.5,-0.25,0.25
32B,43,1.0,33,(B),-34.75,-35.25,0.5,-0.5
32B,43,1.0,34,(B),-38.5,-41.75,3.25,-3.25
32B,43,1.0,35,(B),-31.5,-39.0,7.5,-7.5
32B,43,1.0,36,(A),-32.75,-33.5,0.75,0.75
32B,43,1.0,37,(A),-35.5,-34.75,-0.75,-0.75
32B,43,1.0,38,(B),-34.0,-36.5,2.5,-2.5
32B,43,1.0,39,(A),-37.75,-26.75,-11.0,-11.0
32B,43,1.0,40,(B),-38.5,-35.5,-3.0,3.0
32B,43,1.0,41,(B),-37.5,-35.5,-2.0,2.0
32B,43,1.0,42,(A),-36.75,-31.875,-4.875,-4.875
32B,43,1.0,43,(A),-37.25,-38.25,1.0,1.0
32B,43,1.0,44,(A),-37.25,-33.75,-3.5,-3.5
32B,43,1.0,45,(B),-40.0,-38.25,-1.75,1.75
32B,43,1.0,46,(A),-33.5,-29.0,-4.5,-4.5
32B,43,1.0,47,(B),-34.0,-34.75,0.75,-0.75
32B,43,1.0,48,(B),-34.75,-36.75,2.0,-2.0
32B,43,1.0,49,(B),-30.625,-32.5,1.875,-1.875
32B,43,1.0,50,(B),-32.75,-32.75,0.0,-0.0
32B,43,1.0,51,(A),-37.5,-40.75,3.25,3.25
32B,43,1.0,52,(B),-35.25,-37.25,2.0,-2.0
32B,43,1.0,53,(A),-36.0,-33.5,-2.5,-2.5
32B,43,1.0,54,(B),-35.75,-38.25,2.5,-2.5
32B,43,1.0,55,(A),-38.25,-32.25,-6.0,-6.0
32B,43,1.0,56,(B),-34.5,-35.5,1.0,-1.0
32B,43,1.0,57,(A),-37.75,-33.0,-4.75,-4.75
32B,43,1.0,58,(B),-37.25,-37.0,-0.25,0.25
32B,43,1.0,59,(B),-40.25,-36.5,-3.75,3.75
32B,43,1.0,60,(A),-29.75,-30.625,0.875,0.875
32B,43,1.0,61,(A),-40.75,-30.0,-10.75,-10.75
32B,43,1.0,62,(A),-36.25,-34.5,-1.75,-1.75
32B,43,1.0,63,(B),-33.5,-35.5,2.0,-2.0
32B,43,1.0,64,(B),-36.0,-36.75,0.75,-0.75
32B,43,1.0,65,(B),-37.0,-35.75,-1.25,1.25
32B,43,1.0,66,(A),-34.5,-40.0,5.5,5.5
32B,43,1.0,67,(B),-36.0,-37.75,1.75,-1.75
32B,43,1.0,68,(A),-35.75,-35.0,-0.75,-0.75
32B,43,1.0,69,(B),-36.5,-36.75,0.25,-0.25
32B,43,1.0,70,(B),-34.25,-36.0,1.75,-1.75
32B,43,1.0,71,(B),-39.5,-37.0,-2.5,2.5
32B,43,1.0,72,(A),-38.75,-33.75,-5.0,-5.0
32B,43,1.0,73,(A),-38.25,-36.75,-1.5,-1.5
32B,43,1.0,74,(A),-37.75,-38.75,1.0,1.0
32B,43,1.0,75,(B),-34.5,-38.5,4.0,-4.0
32B,43,1.0,76,(A),-37.75,-34.25,-3.5,-3.5
32B,43,1.0,77,(B),-35.75,-39.0,3.25,-3.25
32B,43,1.0,78,(B),-38.0,-35.75,-2.25,2.25
32B,43,1.0,79,(B),-36.0,-33.75,-2.25,2.25
32B,43,1.0,80,(B),-26.875,-36.25,9.375,-9.375
32B,43,1.0,81,(A),-37.0,-34.0,-3.0,-3.0
32B,43,1.0,82,(A),-33.0,-33.25,0.25,0.25
32B,43,1.0,83,(A),-35.0,-44.75,9.75,9.75
32B,43,1.0,84,(A),-33.5,-26.125,-7.375,-7.375
32B,43,1.0,85,(A),-38.75,-35.25,-3.5,-3.5
32B,43,1.0,86,(B),-38.75,-35.5,-3.25,3.25
32B,43,1.0,87,(A),-35.75,-30.875,-4.875,-4.875
32B,43,1.0,88,(A),-34.25,-37.25,3.0,3.0
32B,43,1.0,89,(A),-37.0,-29.125,-7.875,-7.875
32B,43,1.0,90,(B),-37.25,-37.0,-0.25,0.25
32B,43,1.0,91,(B),-36.25,-38.5,2.25,-2.25
32B,43,1.0,92,(B),-38.25,-36.25,-2.0,2.0
32B,43,1.0,93,(A),-36.0,-39.5,3.5,3.5
32B,43,1.0,94,(B),-33.75,-39.75,6.0,-6.0
32B,43,1.0,95,(A),-37.75,-33.25,-4.5,-4.5
32B,43,1.0,96,(A),-37.25,-27.75,-9.5,-9.5
32B,43,1.0,97,(A),-34.25,-34.0,-0.25,-0.25
32B,43,1.0,98,(A),-38.75,-38.75,0.0,0.0
32B,43,1.0,99,(A),-37.25,-26.625,-10.625,-10.625
32B,56,-1.0,0,(B),-34.5,-34.75,0.25,-0.25
32B,56,-1.0,1,(A),-36.25,-33.5,-2.75,-2.75
32B,56,-1.0,2,(B),-34.5,-38.25,3.75,-3.75
32B,56,-1.0,3,(A),-37.75,-30.0,-7.75,-7.75
32B,56,-1.0,4,(A),-32.25,-35.25,3.0,3.0
32B,56,-1.0,5,(A),-35.5,-36.25,0.75,0.75
32B,56,-1.0,6,(B),-27.375,-27.25,-0.125,0.125
32B,56,-1.0,7,(B),-34.25,-32.75,-1.5,1.5
32B,56,-1.0,8,(A),-36.0,-34.75,-1.25,-1.25
32B,56,-1.0,9,(B),-38.0,-31.0,-7.0,7.0
32B,56,-1.0,10,(B),-31.0,-33.25,2.25,-2.25
32B,56,-1.0,11,(A),-31.125,-30.625,-0.5,-0.5
32B,56,-1.0,12,(A),-27.5,-34.75,7.25,7.25
32B,56,-1.0,13,(A),-34.75,-28.875,-5.875,-5.875
32B,56,-1.0,14,(B),-30.0,-29.125,-0.875,0.875
32B,56,-1.0,15,(B),-30.375,-35.5,5.125,-5.125
32B,56,-1.0,16,(A),-37.5,-29.25,-8.25,-8.25
32B,56,-1.0,17,(A),-36.0,-27.375,-8.625,-8.625
32B,56,-1.0,18,(A),-38.75,-28.875,-9.875,-9.875
32B,56,-1.0,19,(A),-39.5,-32.5,-7.0,-7.0
32B,56,-1.0,20,(B),-35.25,-36.75,1.5,-1.5
32B,56,-1.0,21,(B),-33.75,-36.25,2.5,-2.5
32B,56,-1.0,22,(A),-35.5,-30.875,-4.625,-4.625
32B,56,-1.0,23,(B),-30.625,-37.0,6.375,-6.375
32B,56,-1.0,24,(A),-35.0,-30.75,-4.25,-4.25
32B,56,-1.0,25,(B),-31.0,-35.0,4.0,-4.0
32B,56,-1.0,26,(A),-34.25,-29.875,-4.375,-4.375
32B,56,-1.0,27,(A),-31.5,-29.375,-2.125,-2.125
32B,56,-1.0,28,(A),-32.25,-23.5,-8.75,-8.75
32B,56,-1.0,29,(A),-31.375,-32.5,1.125,1.125
32B,56,-1.0,30,(B),-29.875,-36.25,6.375,-6.375
32B,56,-1.0,31,(B),-29.875,-32.0,2.125,-2.125
32B,56,-1.0,32,(B),-34.75,-34.5,-0.25,0.25
32B,56,-1.0,33,(B),-32.5,-34.0,1.5,-1.5
32B,56,-1.0,34,(B),-31.0,-38.0,7.0,-7.0
32B,56,-1.0,35,(B),-29.75,-35.0,5.25,-5.25
32B,56,-1.0,36,(A),-29.25,-31.625,2.375,2.375
32B,56,-1.0,37,(A),-33.25,-29.0,-4.25,-4.25
32B,56,-1.0,38,(B),-28.75,-35.0,6.25,-6.25
32B,56,-1.0,39,(A),-38.25,-24.5,-13.75,-13.75
32B,56,-1.0,40,(B),-35.25,-31.875,-3.375,3.375
32B,56,-1.0,41,(B),-36.5,-34.25,-2.25,2.25
32B,56,-1.0,42,(A),-34.0,-29.25,-4.75,-4.75
32B,56,-1.0,43,(A),-36.25,-33.75,-2.5,-2.5
32B,56,-1.0,44,(A),-36.0,-32.75,-3.25,-3.25
32B,56,-1.0,45,(B),-34.0,-36.75,2.75,-2.75
32B,56,-1.0,46,(A),-32.0,-25.0,-7.0,-7.0
32B,56,-1.0,47,(B),-31.125,-34.25,3.125,-3.125
32B,56,-1.0,48,(B),-33.25,-31.5,-1.75,1.75
32B,56,-1.0,49,(B),-26.375,-31.0,4.625,-4.625
32B,56,-1.0,50,(B),-29.625,-30.375,0.75,-0.75
32B,56,-1.0,51,(A),-37.0,-38.75,1.75,1.75
32B,56,-1.0,52,(B),-30.0,-36.75,6.75,-6.75
32B,56,-1.0,53,(A),-34.25,-24.875,-9.375,-9.375
32B,56,-1.0,54,(B),-28.5,-39.0,10.5,-10.5
32B,56,-1.0,55,(A),-38.5,-25.875,-12.625,-12.625
32B,56,-1.0,56,(B),-30.75,-34.5,3.75,-3.75
32B,56,-1.0,57,(A),-36.75,-31.75,-5.0,-5.0
32B,56,-1.0,58,(B),-32.75,-37.25,4.5,-4.5
32B,56,-1.0,59,(B),-37.75,-31.0,-6.75,6.75
32B,56,-1.0,60,(A),-28.125,-27.375,-0.75,-0.75
32B,56,-1.0,61,(A),-37.5,-25.125,-12.375,-12.375
32B,56,-1.0,62,(A),-33.25,-33.0,-0.25,-0.25
32B,56,-1.0,63,(B),-31.375,-32.25,0.875,-0.875
32B,56,-1.0,64,(B),-29.375,-35.5,6.125,-6.125
32B,56,-1.0,65,(B),-33.25,-35.5,2.25,-2.25
32B,56,-1.0,66,(A),-31.75,-36.5,4.75,4.75
32B,56,-1.0,67,(B),-35.25,-36.0,0.75,-0.75
32B,56,-1.0,68,(A),-33.5,-29.375,-4.125,-4.125
32B,56,-1.0,69,(B),-33.0,-34.5,1.5,-1.5
32B,56,-1.0,70,(B),-30.5,-34.25,3.75,-3.75
32B,56,-1.0,71,(B),-37.0,-31.375,-5.625,5.625
32B,56,-1.0,72,(A),-37.25,-29.75,-7.5,-7.5
32B,56,-1.0,73,(A),-39.0,-38.25,-0.75,-0.75
32B,56,-1.0,74,(A),-36.25,-36.75,0.5,0.5
32B,56,-1.0,75,(B),-28.625,-36.25,7.625,-7.625
32B,56,-1.0,76,(A),-36.5,-31.875,-4.625,-4.625
32B,56,-1.0,77,(B),-32.75,-39.0,6.25,-6.25
32B,56,-1.0,78,(B),-35.25,-34.25,-1.0,1.0
32B,56,-1.0,79,(B),-33.0,-30.125,-2.875,2.875
32B,56,-1.0,80,(B),-26.875,-37.75,10.875,-10.875
32B,56,-1.0,81,(A),-36.25,-28.375,-7.875,-7.875
32B,56,-1.0,82,(A),-31.0,-31.0,0.0,0.0
32B,56,-1.0,83,(A),-30.375,-40.5,10.125,10.125
32B,56,-1.0,84,(A),-33.75,-23.75,-10.0,-10.0
32B,56,-1.0,85,(A),-37.75,-28.625,-9.125,-9.125
32B,56,-1.0,86,(B),-35.5,-32.0,-3.5,3.5
32B,56,-1.0,87,(A),-34.25,-29.25,-5.0,-5.0
32B,56,-1.0,88,(A),-31.375,-36.0,4.625,4.625
32B,56,-1.0,89,(A),-34.5,-26.75,-7.75,-7.75
32B,56,-1.0,90,(B),-35.0,-33.5,-1.5,1.5
32B,56,-1.0,91,(B),-31.0,-36.75,5.75,-5.75
32B,56,-1.0,92,(B),-32.25,-34.5,2.25,-2.25
32B,56,-1.0,93,(A),-33.75,-35.0,1.25,1.25
